Device,Trip,starttime,Time,LaneDistanceRight,Flying_Overtake
10173,3975,392880,4230,2.042969,0
10173,3975,392880,4240,2.03125,0
10173,3975,392880,4250,2.015625,0
10173,3975,392880,4260,2.015625,0
10173,3975,392880,4270,2.015625,0
10173,3975,392880,4280,2.003906,0
10173,3975,392880,4290,1.976563,0
10173,3975,392880,4300,1.972656,0
10173,3975,392880,4310,1.976563,0
10173,3975,392880,4320,1.960938,0
10173,3975,392880,4330,1.953125,0
10173,3975,392880,4340,1.941406,0
10173,3975,392880,4350,1.945313,0
10173,3975,392880,4360,1.941406,0
10173,3975,392880,4370,1.933594,0
10173,3975,392880,4380,1.921875,0
10173,3975,392880,4390,1.925781,0
10173,3975,392880,4400,1.929688,0
10173,3975,392880,4410,1.925781,0
10173,3975,392880,4420,1.925781,0
10173,3975,392880,4430,1.917969,0
10173,3975,392880,4440,1.933594,0
10173,3975,392880,4450,1.941406,0
10173,3975,392880,4460,1.9375,0
10173,3975,392880,4470,1.925781,0
10173,3975,392880,4480,1.925781,0
10173,3975,392880,4490,1.933594,0
10173,3975,392880,4500,1.921875,0
10173,3975,392880,4510,1.914063,0
10173,3975,392880,4520,1.917969,0
10173,3975,392880,4530,1.925781,0
10173,3975,392880,4540,1.917969,0
10173,3975,392880,4550,1.914063,0
10173,3975,392880,4560,1.917969,0
10173,3975,392880,4570,1.921875,0
10173,3975,392880,4580,1.925781,0
10173,3975,392880,4590,1.9375,0
10173,3975,392880,4600,1.929688,0
10173,3975,392880,4610,1.941406,0
10173,3975,392880,4620,1.960938,0
10173,3975,392880,4630,1.957031,0
10173,3975,392880,4640,1.957031,0
10173,3975,392880,4650,1.992188,0
10173,3975,392880,4660,1.996094,0
10173,3975,392880,4670,1.984375,0
10173,3975,392880,4680,1.980469,0
10173,3975,392880,4690,1.976563,0
10173,3975,392880,4700,2,0
10173,3975,392880,4710,1.996094,0
10173,3975,392880,4720,1.988281,0
10173,3975,392880,4730,2,0
10173,3975,392880,4740,2.003906,0
10173,3975,392880,4750,2.011719,0
10173,3975,392880,4760,1.984375,0
10173,3975,392880,4770,1.972656,0
10173,3975,392880,4780,1.976563,0
10173,3975,392880,4790,1.992188,0
10173,3975,392880,4800,1.988281,0
10173,3975,392880,4810,1.972656,0
10173,3975,392880,4820,1.984375,0
10173,3975,392880,4830,1.980469,0
10173,3975,392880,4840,1.96875,0
10173,3975,392880,4850,1.949219,0
10173,3975,392880,4860,1.953125,0
10173,3975,392880,4870,1.960938,0
10173,3975,392880,4880,1.957031,0
10173,3975,392880,4890,1.953125,0
10173,3975,392880,4900,1.964844,0
10173,3975,392880,4910,1.988281,0
10173,3975,392880,4920,1.996094,0
10173,3975,392880,4930,1.984375,0
10173,3975,392880,4940,1.996094,0
10173,3975,392880,4950,2,0
10173,3975,392880,4960,2.011719,0
10173,3975,392880,4970,2.007813,0
10173,3975,392880,4980,2,0
10173,3975,392880,4990,2.003906,0
10173,3975,392880,5000,1.992188,0
10173,3975,392880,5010,1.996094,0
10173,3975,392880,5020,1.972656,0
10173,3975,392880,5030,1.957031,0
10173,3975,392880,5040,1.964844,0
10173,3975,392880,5050,1.941406,0
10173,3975,392880,5060,1.9375,0
10173,3975,392880,5070,1.933594,0
10173,3975,392880,5080,1.976563,0
10173,3975,392880,5090,1.984375,0
10173,3975,392880,5100,1.980469,0
10173,3975,392880,5110,1.980469,0
10173,3975,392880,5120,2.003906,0
10173,3975,392880,5130,2.027344,0
10173,3975,392880,5140,2.03125,0
10173,3975,392880,5150,2.003906,0
10173,3975,392880,5160,2.003906,0
10173,3975,392880,5170,2.046875,0
10173,3975,392880,5180,2.058594,0
10173,3975,392880,5190,2.0625,0
10173,3975,392880,5200,2.082031,0
10173,3975,392880,5210,2.101563,0
10173,3975,392880,5220,2.109375,0
10173,3975,392880,5230,2.097656,0
10173,3975,392880,5240,2.0625,0
10173,3975,392880,5250,2.058594,0
10173,3975,392880,5260,2.074219,0
10173,3975,392880,5270,2.058594,0
10173,3975,392880,5280,2.042969,0
10173,3975,392880,5290,2.042969,0
10173,3975,392880,5300,2.058594,0
10173,3975,392880,5310,2.046875,0
10173,3975,392880,5320,2.027344,0
10173,3975,392880,5330,2.027344,0
10173,3975,392880,5340,2.046875,0
10173,3975,392880,5350,2.046875,0
10173,3975,392880,5360,2,0
10173,3975,392880,5370,1.964844,0
10173,3975,392880,5380,1.960938,0
10173,3975,392880,5390,1.960938,0
10173,3975,392880,5400,1.9375,0
10173,3975,392880,5410,1.917969,0
10173,3975,392880,5420,1.914063,0
10173,3975,392880,5430,1.917969,0
10173,3975,392880,5440,1.910156,0
10173,3975,392880,5450,1.863281,0
10173,3975,392880,5460,1.847656,0
10173,3975,392880,5470,1.84375,0
10173,3975,392880,5480,1.832031,0
10173,3975,392880,5490,1.777344,0
10173,3975,392880,5500,1.726563,0
10173,3975,392880,5510,1.699219,0
10173,3975,392880,5520,1.691406,0
10173,3975,392880,5530,1.671875,0
10173,3975,392880,5540,1.652344,0
10173,3975,392880,5550,1.554688,0
10173,3975,392880,5560,1.527344,0
10173,3975,392880,5570,1.503906,0
10173,3975,392880,5580,1.488281,0
10173,3975,392880,5590,1.425781,0
10173,3975,392880,5600,1.421875,0
10173,3975,392880,5610,1.386719,0
10173,3975,392880,5620,1.359375,0
10173,3975,392880,5630,1.351563,0
10173,3975,392880,5640,1.351563,0
10173,3975,392880,5650,1.363281,0
10173,3975,392880,5660,1.335938,0
10173,3975,392880,5670,1.332031,0
10173,3975,392880,5680,1.324219,0
10173,3975,392880,5690,1.328125,0
10173,3975,392880,5700,1.292969,0
10173,3975,392880,5710,1.269531,0
10173,3975,392880,5720,1.246094,0
10173,3975,392880,5730,1.238281,0
10173,3975,392880,5740,1.238281,0
10173,3975,392880,5750,1.226563,0
10173,3975,392880,5760,1.203125,0
10173,3975,392880,5770,1.171875,0
10173,3975,392880,5780,1.175781,0
10173,3975,392880,5790,1.167969,0
10173,3975,392880,5800,1.128906,0
10173,3975,392880,5810,1.117188,0
10173,3975,392880,5820,1.121094,0
10173,3975,392880,5830,1.117188,0
10173,3975,392880,5840,1.105469,0
10173,3975,392880,5850,1.085938,0
10173,3975,392880,5860,1.089844,0
10173,3975,392880,5870,1.09375,0
10173,3975,392880,5880,1.097656,0
10173,3975,392880,5890,1.089844,0
10173,3975,392880,5900,1.117188,0
10173,3975,392880,5910,1.132813,0
10173,3975,392880,5920,1.136719,0
10173,3975,392880,5930,1.140625,0
10173,3975,392880,5940,1.175781,0
10173,3975,392880,5950,1.183594,0
10173,3975,392880,5960,1.1875,0
10173,3975,392880,5970,1.191406,0
10173,3975,392880,5980,1.1875,0
10173,3975,392880,5990,1.199219,0
10173,3975,392880,6000,1.207031,0
10173,3975,392880,6010,1.207031,0
10173,3975,392880,6020,1.230469,0
10173,3975,392880,6030,1.246094,0
10173,3975,392880,6040,1.242188,0
10173,3975,392880,6050,1.246094,0
10173,3975,392880,6060,1.238281,0
10173,3975,392880,6070,1.214844,0
10173,3975,392880,6080,1.203125,0
10173,3975,392880,6090,1.214844,0
10173,3975,392880,6100,1.214844,0
10173,3975,392880,6110,1.234375,0
10173,3975,392880,6120,1.25,0
10173,3975,392880,6130,1.253906,0
10173,3975,392880,6140,1.257813,0
10173,3975,392880,6150,1.257813,0
10173,3975,392880,6160,1.265625,0
10173,3975,392880,6170,1.277344,0
10173,3975,392880,6180,1.269531,0
10173,3975,392880,6190,1.261719,0
10173,3975,392880,6200,1.273438,0
10173,3975,392880,6210,1.285156,0
10173,3975,392880,6220,1.28125,0
10173,3975,392880,6230,1.265625,0
10173,3975,392880,6240,1.265625,0
10173,3975,392880,6250,1.261719,0
10173,3975,392880,6260,1.261719,0
10173,3975,392880,6270,1.253906,0
10173,3975,392880,6280,1.242188,0
10173,3975,392880,6290,1.25,0
10173,3975,392880,6300,1.253906,0
10173,3975,392880,6310,1.253906,0
10173,3975,392880,6320,1.273438,0
10173,3975,392880,6330,1.289063,0
10173,3975,392880,6340,1.300781,0
10173,3975,392880,6350,1.308594,0
10173,3975,392880,6360,1.324219,0
10173,3975,392880,6370,1.34375,0
10173,3975,392880,6380,1.355469,0
10173,3975,392880,6390,1.378906,0
10173,3975,392880,6400,1.394531,0
10173,3975,392880,6410,1.410156,0
10173,3975,392880,6420,1.429688,0
10173,3975,392880,6430,1.449219,0
10173,3975,392880,6440,1.472656,0
10173,3975,392880,6450,1.484375,0
10173,3975,392880,6460,1.503906,0
10173,3975,392880,6470,1.535156,0
10173,3975,392880,6480,1.5625,0
10173,3975,392880,6490,1.578125,0
10173,3975,392880,6500,1.59375,0
10173,3975,392880,6510,1.628906,0
10173,3975,392880,6520,1.636719,0
10173,3975,392880,6530,1.640625,0
10173,3975,392880,6540,1.65625,0
10173,3975,392880,6550,1.71875,0
10173,3975,392880,6560,1.730469,0
10173,3975,392880,6570,1.730469,0
10173,3975,392880,6580,1.71875,0
10173,3975,392880,6590,1.753906,0
10173,3975,392880,6600,1.75,0
10173,3975,392880,6610,1.75,0
10173,3975,392880,6620,1.761719,0
10173,3975,392880,6630,1.773438,0
10173,3975,392880,6640,1.789063,0
10173,3975,392880,6650,1.769531,0
10173,3975,392880,6660,1.753906,0
10173,3975,392880,6670,1.753906,0
10173,3975,392880,6680,1.753906,0
10173,3975,392880,6690,1.757813,0
10173,3975,392880,6700,1.765625,0
10173,3975,392880,6710,1.769531,0
10173,4208,55510,10,2.152344,1
10173,4208,55510,20,2.183594,1
10173,4208,55510,30,2.203125,1
10173,4208,55510,40,2.207031,1
10173,4208,55510,50,2.230469,1
10173,4208,55510,60,2.285156,1
10173,4208,55510,70,2.320313,1
10173,4208,55510,80,2.355469,1
10173,4208,55510,90,2.378906,1
10173,4208,55510,100,2.414063,1
10173,4208,55510,110,2.425781,1
10173,4208,55510,120,2.441406,1
10173,4208,55510,130,2.457031,1
10173,4208,55510,140,2.476563,1
10173,4208,55510,150,2.492188,1
10173,4208,55510,160,2.503906,1
10173,4208,55510,170,2.476563,1
10173,4208,55510,180,2.472656,1
10173,4208,55510,190,2.511719,1
10173,4208,55510,200,2.488281,1
10173,4208,55510,210,2.46875,1
10173,4208,55510,220,2.457031,1
10173,4208,55510,230,2.429688,1
10173,4208,55510,240,2.398438,1
10173,4208,55510,250,2.386719,1
10173,4208,55510,260,2.382813,1
10173,4208,55510,270,2.375,1
10173,4208,55510,280,2.332031,1
10173,4208,55510,290,2.3125,1
10173,4208,55510,300,2.304688,1
10173,4208,55510,310,2.304688,1
10173,4208,55510,320,2.269531,1
10173,4208,55510,330,2.238281,1
10173,4208,55510,340,2.207031,1
10173,4208,55510,350,2.199219,1
10173,4208,55510,360,2.179688,1
10173,4208,55510,370,2.171875,1
10173,4208,55510,380,2.15625,1
10173,4208,55510,390,2.171875,1
10173,4208,55510,400,2.175781,1
10173,4208,55510,410,2.171875,1
10173,4208,55510,420,2.171875,1
10173,4208,55510,430,2.179688,1
10173,4208,55510,440,2.191406,1
10173,4208,55510,450,2.164063,1
10173,4208,55510,460,2.152344,1
10173,4208,55510,470,2.160156,1
10173,4208,55510,480,2.160156,1
10173,4208,55510,490,2.140625,1
10173,4208,55510,500,2.105469,1
10173,4208,55510,510,2.132813,1
10173,4208,55510,520,2.136719,1
10173,4208,55510,530,2.117188,1
10173,4208,55510,540,2.132813,1
10173,4208,55510,550,2.136719,1
10173,4208,55510,560,2.117188,1
10173,4208,55510,570,2.113281,1
10173,4208,55510,580,2.09375,1
10173,4208,55510,590,2.0625,1
10173,4208,55510,600,2.039063,1
10173,4208,55510,610,2,1
10173,4208,55510,620,2.015625,1
10173,4208,55510,630,2.039063,1
10173,4208,55510,640,2.007813,1
10173,4208,55510,650,1.941406,1
10173,4208,55510,660,1.90625,1
10173,4208,55510,670,1.894531,1
10173,4208,55510,680,1.878906,1
10173,4208,55510,690,1.863281,1
10173,4208,55510,700,1.855469,1
10173,4208,55510,710,1.832031,1
10173,4208,55510,720,1.808594,1
10173,4208,55510,730,1.777344,1
10173,4208,55510,740,1.71875,1
10173,4208,55510,750,1.632813,1
10173,4208,55510,760,1.613281,1
10173,4208,55510,770,1.59375,1
10173,4208,55510,780,1.539063,1
10173,4208,55510,790,1.535156,1
10173,4208,55510,800,1.53125,1
10173,4208,55510,810,1.515625,1
10173,4208,55510,820,1.382813,1
10173,4208,55510,830,1.375,1
10173,4208,55510,840,1.371094,1
10173,4208,55510,850,1.308594,1
10173,4208,55510,860,1.261719,1
10173,4208,55510,870,1.246094,1
10173,4208,55510,880,1.265625,1
10173,4208,55510,890,1.285156,1
10173,4208,55510,900,1.285156,1
10173,4208,55510,910,1.277344,1
10173,4208,55510,920,1.300781,1
10173,4208,55510,930,1.382813,1
10173,4208,55510,940,1.394531,1
10173,4208,55510,950,1.40625,1
10173,4208,55510,960,1.46875,1
10173,4208,55510,970,1.472656,1
10173,4208,55510,980,1.476563,1
10173,4208,55510,990,1.472656,1
10173,4208,55510,1000,1.480469,1
10173,4208,55510,1010,1.46875,1
10173,4208,55510,1020,1.472656,1
10173,4208,55510,1030,1.441406,1
10173,4208,55510,1040,1.429688,1
10173,4208,55510,1050,1.4375,1
10173,4208,55510,1060,1.433594,1
10173,4208,55510,1070,1.410156,1
10173,4208,55510,1080,1.414063,1
10173,4208,55510,1090,1.425781,1
10173,4208,55510,1100,1.429688,1
10173,4208,55510,1110,1.414063,1
10173,4208,55510,1120,1.394531,1
10173,4208,55510,1130,1.394531,1
10173,4208,55510,1140,1.433594,1
10173,4208,55510,1150,1.4375,1
10173,4208,55510,1160,1.445313,1
10173,4208,55510,1170,1.476563,1
10173,4208,55510,1180,1.5,1
10173,4208,55510,1190,1.515625,1
10173,4208,55510,1200,1.535156,1
10173,4208,55510,1210,1.59375,1
10173,4208,55510,1220,1.601563,1
10173,4208,55510,1230,1.601563,1
10173,4208,55510,1240,1.585938,1
10173,4208,55510,1250,1.585938,1
10173,4208,55510,1260,1.59375,1
10173,4208,55510,1270,1.601563,1
10173,4208,55510,1280,1.679688,1
10173,4208,55510,1290,1.699219,1
10173,4208,55510,1300,1.722656,1
10173,4208,55510,1310,1.746094,1
10173,4208,55510,1320,1.738281,1
10173,4208,55510,1330,1.726563,1
10173,4208,55510,1340,1.746094,1
10173,4208,55510,1350,1.792969,1
10173,4208,55510,1360,1.832031,1
10173,4208,55510,1370,1.867188,1
10173,4208,55510,1380,1.894531,1
10173,4208,55510,1390,1.898438,1
10173,4208,55510,1400,1.925781,1
10173,4208,55510,1410,1.9375,1
10173,4208,55510,1420,1.953125,1
10173,4208,55510,1430,1.972656,1
10173,4208,55510,1440,1.988281,1
10173,4208,55510,1450,2,1
10173,4208,55510,1460,2,1
10173,4208,55510,1470,2.019531,1
10173,4208,55510,1480,2.03125,1
10173,4208,55510,1490,2.050781,1
10173,4208,55510,1500,2.074219,1
10173,4208,55510,1510,2.082031,1
10173,4208,55510,1520,2.066406,1
10173,4208,55510,1530,2.039063,1
10173,4208,55510,1540,2.011719,1
10173,4208,55510,1550,1.984375,1
10173,4208,55510,1560,1.984375,1
10173,4208,55510,1570,1.972656,1
10173,4208,55510,1580,1.949219,1
10173,4208,55510,1590,1.941406,1
10173,4208,55510,1600,1.945313,1
10173,4208,55510,1610,1.929688,1
10173,4208,55510,1620,1.894531,1
10173,4208,55510,1630,1.867188,1
10173,4208,55510,1640,1.839844,1
10173,4208,55510,1650,1.828125,1
10173,4208,55510,1660,1.804688,1
10173,4208,55510,1670,1.777344,1
10173,4208,55510,1680,1.765625,1
10173,4208,55510,1690,1.765625,1
10173,4208,55510,1700,1.761719,1
10173,4208,55510,1710,1.734375,1
10173,4208,55510,1720,1.699219,1
10173,4208,55510,1730,1.671875,1
10173,4208,55510,1740,1.652344,1
10173,4208,55510,1750,1.652344,1
10173,4208,55510,1760,1.613281,1
10173,4208,55510,1770,1.578125,1
10173,4208,55510,1780,1.5625,1
10173,4208,55510,1790,1.578125,1
10173,4208,55510,1800,1.578125,1
10173,4208,55510,1810,1.570313,1
10173,4208,55510,1820,1.558594,1
10173,4208,55510,1830,1.574219,1
10173,4208,55510,1840,1.589844,1
10173,4208,55510,1850,1.59375,1
10173,4208,55510,1860,1.59375,1
10173,4208,55510,1870,1.59375,1
10173,4208,55510,1880,1.628906,1
10173,4208,55510,1890,1.617188,1
10173,4208,55510,1900,1.621094,1
10173,4208,55510,1910,1.640625,1
10173,4208,55510,1920,1.695313,1
10173,4208,55510,1930,1.703125,1
10173,4208,55510,1940,1.71875,1
10173,4208,55510,1950,1.726563,1
10173,4208,55510,1960,1.75,1
10173,4208,55510,1970,1.789063,1
10173,4208,55510,1980,1.8125,1
10173,4208,55510,1990,1.820313,1
10173,4208,55510,2000,1.8125,1
10173,4208,55510,2010,1.820313,1
10173,4208,55510,2020,1.867188,1
10173,4208,55510,2030,1.882813,1
10173,4208,55510,2040,1.878906,1
10173,4208,55510,2050,1.878906,1
10173,4208,55510,2060,1.917969,1
10173,4208,55510,2070,1.941406,1
10173,4208,55510,2080,1.945313,1
10173,4208,55510,2090,1.890625,1
10173,4208,55510,2100,1.867188,1
10173,4208,55510,2110,1.851563,1
10173,4208,55510,2120,1.789063,1
10173,4208,55510,2130,1.742188,1
10173,4208,55510,2140,1.714844,1
10173,4208,55510,2150,1.730469,1
10173,4208,55510,2160,1.71875,1
10173,4208,55510,2170,1.726563,1
10173,4208,55510,2180,1.738281,1
10173,4208,55510,2190,1.78125,1
10173,4208,55510,2200,1.785156,1
10173,4208,55510,2210,1.777344,1
10173,4208,55510,2220,1.765625,1
10173,4208,55510,2230,1.757813,1
10173,4208,55510,2240,1.765625,1
10173,4208,55510,2250,1.761719,1
10173,4208,55510,2260,1.714844,1
10173,4208,55510,2270,1.664063,1
10173,4208,55510,2280,1.636719,1
10173,4208,55510,2290,1.628906,1
10173,4208,55510,2300,1.621094,1
10173,4208,55510,2310,1.625,1
10173,4208,55510,2320,1.644531,1
10173,4208,55510,2330,1.652344,1
10173,4208,55510,2340,1.65625,1
10173,4208,55510,2350,1.644531,1
10173,4208,55510,2360,1.660156,1
10173,4208,55510,2370,1.679688,1
10173,4208,55510,2380,1.6875,1
10173,4208,55510,2390,1.6875,1
10173,4208,55510,2400,1.648438,1
10173,4208,55510,2410,1.613281,1
10173,4208,55510,2420,1.597656,1
10173,4208,55510,2430,1.585938,1
10173,4208,55510,2440,1.554688,1
10173,4208,55510,2450,1.546875,1
10173,4208,55510,2460,1.542969,1
10173,4208,55510,2470,1.53125,1
10173,4208,55510,2480,1.535156,1
10173,4208,55510,2490,1.515625,1
10173,4208,55510,2500,1.496094,1
10173,4208,55510,2510,1.507813,1
10173,4208,55510,2520,1.503906,1
10173,4208,55510,2530,1.484375,1
10173,4208,55510,2540,1.480469,1
10173,4208,55510,2550,1.492188,1
10173,4208,55510,2560,1.507813,1
10173,4208,55510,2570,1.480469,1
10173,4208,55510,2580,1.46875,1
10173,4208,55510,2590,1.472656,1
10173,4208,55510,2600,1.492188,1
10173,4208,55510,2610,1.511719,1
10173,4208,55510,2620,1.515625,1
10173,4208,55510,2630,1.496094,1
10173,4208,55510,2640,1.542969,1
10173,4208,55510,2650,1.554688,1
10173,4208,55510,2660,1.550781,1
10173,4208,55510,2670,1.535156,1
10173,4208,55510,2680,1.539063,1
10173,4208,55510,2690,1.566406,1
10173,4208,55510,2700,1.582031,1
10173,4208,55510,2710,1.582031,1
10173,4208,55510,2720,1.578125,1
10173,4208,55510,2730,1.601563,1
10173,4208,55510,2740,1.65625,1
10173,4208,55510,2750,1.671875,1
10173,4208,55510,2760,1.691406,1
10173,4208,55510,2770,1.753906,1
10173,4208,55510,2780,1.792969,1
10173,4208,55510,2790,1.808594,1
10173,4208,55510,2800,1.808594,1
10173,4208,55510,2810,1.796875,1
10173,4208,55510,2820,1.808594,1
10173,4208,55510,2830,1.832031,1
10173,4208,55510,2840,1.828125,1
10173,4208,55510,2850,1.832031,1
10173,4208,55510,2860,1.835938,1
10173,4208,55510,2870,1.878906,1
10173,4208,55510,2880,1.886719,1
10173,4208,55510,2890,1.882813,1
10173,4208,55510,2900,1.917969,1
10173,4208,55510,2910,1.953125,1
10173,4208,55510,2920,1.972656,1
10173,4208,55510,2930,2.011719,1
10173,4208,55510,2940,2.042969,1
10173,4208,55510,2950,2.046875,1
10173,4208,55510,2960,2.082031,1
10173,4208,55510,2970,2.070313,1
10173,4208,55510,2980,2.046875,1
10173,4208,55510,2990,2.058594,1
10173,4208,55510,3000,2.0625,1
10173,4208,55510,3010,2.058594,1
10173,4208,55510,3020,2.035156,1
10173,4208,55510,3030,2.03125,1
10173,4208,55510,3040,2.039063,1
10173,4208,55510,3050,2.050781,1
10173,4208,55510,3060,2.035156,1
10173,4208,55510,3070,2.011719,1
10173,4208,55510,3080,1.988281,1
10173,4208,55510,3090,2.003906,1
10173,4208,55510,3100,2.011719,1
10173,4208,55510,3110,2.03125,1
10173,4208,55510,3120,2.046875,1
10173,4208,55510,3130,2.09375,1
10173,4208,55510,3140,2.101563,1
10173,4208,55510,3150,2.121094,1
10173,4208,55510,3160,2.128906,1
10173,4208,55510,3170,2.128906,1
10173,4208,55510,3180,2.097656,1
10173,4208,55510,3190,2.101563,1
10173,4208,55510,3200,2.089844,1
10173,4208,55510,3210,2.105469,1
10173,4208,55510,3220,2.121094,1
10173,4208,55510,3230,2.132813,1
10173,4208,55510,3240,2.128906,1
10173,4208,55510,3250,2.117188,1
10173,4208,55510,3260,2.109375,1
10173,4208,55510,3270,2.101563,1
10173,4208,55510,3280,2.078125,1
10173,4208,55510,3290,2.0625,1
10173,4208,55510,3300,2.058594,1
10173,4208,55510,3310,2.078125,1
10173,4208,55510,3320,2.085938,1
10173,4208,55510,3330,2.089844,1
10173,4208,55510,3340,2.089844,1
10173,4208,55510,3350,2.085938,1
10173,4208,55510,3360,2.082031,1
10173,4208,55510,3370,2.082031,1
10173,4208,55510,3380,2.070313,1
10173,4208,55510,3390,2.0625,1
10173,4208,55510,3400,2.074219,1
10173,4208,55510,3410,2.082031,1
10173,4208,55510,3420,2.082031,1
10173,4208,55510,3430,2.085938,1
10173,4208,55510,3440,2.09375,1
10173,4208,55510,3450,2.113281,1
10173,4208,55510,3460,2.109375,1
10173,4208,55510,3470,2.105469,1
10173,4208,55510,3480,2.082031,1
10173,4208,55510,3490,2.089844,1
10173,4208,55510,3500,2.089844,1
10173,4208,55510,3510,2.089844,1
10173,4208,55510,3520,2.089844,1
10173,4208,55510,3530,2.09375,1
10173,4208,55510,3540,2.117188,1
10173,4208,55510,3550,2.125,1
10173,4208,55510,3560,2.132813,1
10173,4208,55510,3570,2.125,1
10173,4208,55510,3580,2.136719,1
10173,4208,55510,3590,2.113281,1
10173,4208,55510,3600,2.109375,1
10173,4208,55510,3610,2.117188,1
10173,4208,55510,3620,2.15625,1
10173,4208,55510,3630,2.148438,1
10173,4208,55510,3640,2.136719,1
10173,4208,55510,3650,2.117188,1
10173,4208,55510,3660,2.128906,1
10173,4208,55510,3670,2.121094,1
10173,4208,55510,3680,2.109375,1
10173,4208,55510,3690,2.089844,1
10173,4208,55510,3700,2.070313,1
10173,4208,55510,3710,2.066406,1
10173,4208,55510,3720,2.070313,1
10173,4208,55510,3730,2.070313,1
10173,4208,55510,3740,2.097656,1
10173,4208,55510,3750,2.125,1
10173,4208,55510,3760,2.179688,1
10173,4208,55510,3770,2.183594,1
10173,4208,55510,3780,2.179688,1
10173,4208,55510,3790,2.15625,1
10173,4208,55510,3800,2.136719,1
10173,4208,55510,3810,2.148438,1
10173,4208,55510,3820,2.144531,1
10173,4208,55510,3830,2.023438,1
10173,4208,55510,3840,2.007813,1
10173,4208,55510,3850,2.042969,1
10173,4208,55510,3860,2.046875,1
10173,4208,55510,3870,2.066406,1
10173,4208,55510,3880,2.089844,1
10173,4208,55510,3890,2.121094,1
10173,4208,55510,3900,2.117188,1
10173,4208,55510,3910,2.113281,1
10173,4208,55510,3920,2.097656,1
10173,4208,55510,3930,2.125,1
10173,4208,55510,3940,2.144531,1
10173,4208,55510,3950,2.121094,1
10173,4208,55510,3960,2.097656,1
10173,4208,55510,3970,2.074219,1
10173,4208,55510,3980,2.078125,1
10173,4208,55510,3990,2.082031,1
10173,4208,55510,4000,2.066406,1
10173,4208,55510,4010,2.027344,1
10173,4208,55510,4020,2.011719,1
10173,4208,55510,4030,2.015625,1
10173,4208,55510,4040,2.011719,1
10173,4208,55510,4050,2.007813,1
10173,4208,55510,4060,2.007813,1
10173,4208,55510,4070,2.035156,1
10173,4208,55510,4080,2.082031,1
10173,4208,55510,4090,2.085938,1
10173,4208,55510,4100,2.070313,1
10173,4208,55510,4110,2.105469,1
10173,4208,55510,4120,2.144531,1
10173,4208,55510,4130,2.15625,1
10173,4208,55510,4140,2.199219,1
10173,4208,55510,4150,2.195313,1
10173,4208,55510,4160,2.171875,1
10173,4208,55510,4170,2.128906,1
10173,4208,55510,4180,2.101563,1
10173,4208,55510,4190,2.09375,1
10173,4208,55510,4200,2.132813,1
10173,4208,55510,4210,2.144531,1
10173,4208,55510,4220,2.128906,1
10173,4208,55510,4230,2.09375,1
10173,4208,55510,4240,2.082031,1
10173,4208,55510,4250,2.097656,1
10173,4208,55510,4260,2.097656,1
10173,4208,55510,4270,2.078125,1
10173,4208,55510,4280,2.066406,1
10173,4208,55510,4290,2.0625,1
10173,4208,55510,4300,2.054688,1
10173,4208,55510,4310,2.042969,1
10173,4208,55510,4320,2.042969,1
10173,4208,55510,4330,2.050781,1
10173,4208,55510,4340,2.0625,1
10173,4208,55510,4350,2.03125,1
10173,4208,55510,4360,1.976563,1
10173,4208,55510,4370,1.949219,1
10173,4208,55510,4380,1.925781,1
10173,4208,55510,4390,1.914063,1
10173,4208,55510,4400,1.890625,1
10173,4208,55510,4410,1.886719,1
10173,4208,55510,4420,1.878906,1
10173,4208,55510,4430,1.90625,1
10173,4208,55510,4440,1.914063,1
10173,4208,55510,4450,1.925781,1
10173,4208,55510,4460,1.929688,1
10173,4208,55510,4470,1.941406,1
10173,4208,55510,4480,1.957031,1
10173,4208,55510,4490,1.972656,1
10173,4208,55510,4500,1.953125,1
10173,4208,55510,4510,1.96875,1
10173,4208,55510,4520,2.015625,1
10173,4208,55510,4530,2.007813,1
10173,4208,55510,4540,1.996094,1
10173,4208,55510,4550,1.949219,1
10173,4208,55510,4560,1.957031,1
10173,4208,55510,4570,1.957031,1
10173,4208,55510,4580,1.960938,1
10173,4208,55510,4590,1.972656,1
10173,4208,55510,4600,1.980469,1
10173,4208,55510,4610,2,1
10173,4208,55510,4620,2.003906,1
10173,4208,55510,4630,1.992188,1
10173,4208,55510,4640,1.96875,1
10173,4208,55510,4650,1.964844,1
10173,4208,55510,4660,1.960938,1
10173,4208,55510,4670,1.960938,1
10173,4208,55510,4680,1.976563,1
10173,4208,55510,4690,1.984375,1
10173,4208,55510,4700,1.996094,1
10173,4208,55510,4710,2,1
10173,4208,55510,4720,2.011719,1
10173,4208,55510,4730,2.003906,1
10173,4208,55510,4740,2,1
10173,4208,55510,4750,2.027344,1
10173,4208,55510,4760,2.015625,1
10173,4208,55510,4770,1.984375,1
10173,4208,55510,4780,2,1
10173,4208,55510,4790,2.019531,1
10173,4208,55510,4800,2.015625,1
10173,4208,55510,4810,2.011719,1
10173,4208,55510,4820,1.957031,1
10173,4208,55510,4830,1.925781,1
10173,4208,55510,4840,1.953125,1
10173,4208,55510,4850,1.949219,1
10173,4208,55510,4860,1.953125,1
10173,4208,55510,4870,1.964844,1
10173,4208,55510,4880,1.945313,1
10173,4208,55510,4890,1.9375,1
10173,4208,55510,4900,1.9375,1
10173,4208,55510,4910,1.855469,1
10173,4208,55510,4920,1.847656,1
10173,4208,55510,4930,1.882813,1
